event_id,user_id,amount,channel
9309,3140,16.4,web
9310,3356,16.55,web
9311,3374,137.71,app
9312,3883,343.83,pos
9313,653,100.97,web
9314,321,41.12,pos
9315,2771,31.22,app
9316,1276,139.87,web
9317,639,41.45,web
9318,2584,45.35,web
9319,1462,71.25,app
9320,2663,114.79,web
9321,3410,97.8,web
9322,1838,71.85,web
9323,3374,51.86,web
9324,423,9.27,web
9325,341,30.69,app
9326,3457,64.92,web
9327,3390,127.45,app
9328,1591,29.95,web
9329,2804,18.05,web
9330,700,108.79,pos
9331,2209,29.91,app
9332,387,112.75,web
9333,2168,57.31,web
9334,2478,67.52,app
9335,2972,261.72,pos
9336,1132,70.22,web
9337,1066,67.72,web
9338,2907,161.58,web
9339,858,62.56,pos
9340,656,7.47,app
9341,2369,98.59,web
9342,1003,89.67,web
9343,2729,30.19,app
9344,1588,225.44,app
9345,380,46.79,app
9346,1549,8.72,pos
9347,2803,69.95,app
9348,1615,71.45,web
9349,1842,167.56,app
9350,2049,59.9,pos
9351,702,121.11,pos
9352,2669,74.76,app
9353,1824,101.99,web
9354,917,162.65,web
9355,3747,92.98,pos
9356,1074,10.92,pos
9357,1563,47.44,web
9358,3998,24.19,app
9359,2577,109.83,app
9360,2572,274.85,app
9361,138,173.54,web
9362,627,52.71,web
9363,572,58.94,pos
9364,2096,31.11,pos
9365,2039,92.03,web
9366,1302,106.05,pos
9367,2149,242.15,web
9368,3180,45.7,web
9369,756,120.84,app
9370,98,70.28,web
9371,1085,60.48,web
9372,3333,64.29,app
9373,88,78.37,pos
9374,990,77.95,app
9375,961,29.18,web
9376,1108,65.45,web
9377,1783,103.31,pos
9378,1787,207.95,pos
9379,2756,58.8,app
9380,2951,85.03,web
9381,2266,35.74,pos
9382,2105,75.71,web
9383,110,102.41,pos
9384,1573,40.41,app
9385,1403,111.2,app
9386,3161,252.61,web
9387,3130,113.52,web
9388,2857,135.11,web
9389,3477,173.34,web
9390,1950,17.41,app
9391,3600,28.72,web
9392,2988,47.62,app
9393,649,43.03,pos
9394,3090,68.33,web
9395,1845,25.9,pos
9396,2621,52.18,app
9397,1152,43.5,web
9398,1141,49.19,pos
9399,365,70.28,web
9400,3731,68.72,web
9401,1715,118.02,web
9402,2845,64.69,app
9403,2409,186.56,web
9404,59,58.79,web
9405,2486,34.96,pos
9406,2739,33.36,web
9407,3775,184.1,pos
9408,2721,160.81,app
9409,1532,67.22,app
9410,3184,63.77,app
9411,580,21.07,pos
9412,785,60.3,web
9413,711,78.72,web
9414,711,168.99,app
9415,3982,142.47,web
9416,2778,42.15,web
9417,585,236.52,web
9418,1759,66.31,web
9419,3245,95.88,web
9420,2141,58.3,web
9421,1807,20.27,web
9422,3933,97.33,web
9423,183,171.52,app
9424,1732,195.41,app
9425,3306,93.79,web
9426,546,90.33,web
9427,3942,172.25,pos
9428,855,68.14,app
9429,2356,53.53,pos
9430,3942,38.52,app
9431,538,147.55,app
9432,113,58.27,app
9433,22,132.73,app
9434,3503,98.98,web
9435,2869,116.87,web
9436,1156,82.4,web
9437,1035,56.66,pos
9438,3120,133.46,web
9439,403,56.59,web
9440,1946,44.89,web
9441,3307,52.01,app
9442,2143,69.92,web
9443,2477,169.99,app
9444,173,76.91,pos
9445,675,36.22,app
9446,2451,110.11,web
9447,1517,41.19,app
9448,2821,64.4,pos
9449,249,27.46,web
9450,1284,37.34,web
9451,503,89.57,pos
9452,824,22.77,web
9453,3426,207.8,pos
9454,2798,98.38,web
9455,1254,27.83,app
9456,916,241.61,app
9457,953,36.0,app
9458,2745,77.32,app
9459,3209,73.86,web
9460,1804,35.6,app
9461,234,98.4,pos
9462,2051,63.21,web
9463,2644,54.01,web
9464,134,61.25,web
9465,1958,95.46,app
9466,1633,76.85,web
9467,2688,222.05,web
9468,909,110.8,web
9469,2268,45.84,web
9470,55,44.08,app
9471,2030,35.08,app
9472,2021,52.19,app
9473,1469,68.9,web
9474,104,200.66,web
9475,3947,51.89,web
9476,1205,218.04,web
9477,1875,39.85,app
9478,404,90.25,app
9479,1640,57.99,app
9480,2685,99.89,web
9481,3821,60.92,app
9482,338,45.92,web
9483,3450,54.7,web
9484,3277,67.45,web
9485,3174,65.38,web
9486,1792,182.11,web
9487,2087,30.26,web
9488,1861,102.87,web
9489,3943,45.46,web
9490,3183,129.65,app
9491,2487,35.72,web
9492,291,46.19,web
9493,857,248.87,pos
9494,1516,13.74,pos
9495,1794,116.8,web
9496,996,19.99,web
9497,2827,80.1,web
9498,1933,118.44,web
9499,2281,62.57,web
9500,3321,26.08,web
9501,2959,190.83,pos
9502,3212,118.99,pos
9503,1662,37.3,web
9504,979,42.46,web
9505,2318,79.27,app
9506,2125,31.72,web
9507,1097,77.75,pos
9508,3101,85.65,web
9509,2451,43.44,app
9510,2127,37.92,web
9511,3338,166.53,web
9512,2810,45.28,web
9513,198,76.85,app
9514,666,175.12,web
9515,2087,51.88,pos
9516,2478,66.38,app
9517,3709,221.51,web
9518,770,137.67,web
9519,3231,49.44,web
9520,1618,69.02,web
9521,846,23.1,app
9522,1189,77.54,web
9523,3979,132.65,app
9524,1333,123.95,app
9525,1969,120.68,app
9526,2474,13.0,app
9527,1196,21.52,app
9528,3820,63.22,app
9529,3539,114.58,app
9530,3697,230.68,web
9531,2789,38.42,web
9532,1511,61.53,app
9533,2301,168.96,web
9534,887,77.28,web
9535,15,34.14,web
9536,2489,61.22,pos
9537,2412,227.35,web
9538,2939,91.52,pos
9539,321,11.83,pos
9540,2670,28.48,app
9541,1964,158.35,pos
9542,1797,35.94,app
9543,1114,248.84,app
9544,2359,74.26,app
9545,2115,146.2,pos
9546,3938,41.33,web
9547,2819,31.61,web
9548,297,46.77,app
9549,186,26.93,app
9550,3280,47.33,web
9551,2967,59.12,web
9552,1027,66.56,pos
9553,812,61.79,web
9554,2468,234.23,pos
9555,3088,16.3,app
9556,3679,143.42,app
9557,1873,177.43,app
9558,3512,30.09,web
9559,1602,57.6,app
9560,180,208.38,web
9561,2012,97.36,web
9562,3656,55.27,web
9563,1938,73.5,app
9564,1929,36.51,web
9565,1767,148.36,app
9566,182,40.02,pos
9567,3156,115.14,web
9568,799,99.57,app
9569,2476,94.83,app
9570,2081,43.71,web
9571,1264,85.72,web
9572,554,43.48,web
9573,387,88.34,web
9574,695,205.57,app
9575,1367,151.4,pos
9576,3452,50.97,web
9577,761,197.72,web
9578,595,11.77,web
9579,1530,321.77,app
9580,3348,20.08,web
9581,3809,42.06,app
9582,2104,61.96,web
9583,2025,94.57,web
9584,628,112.01,web
9585,1731,66.65,web
9586,3347,60.8,pos
9587,3760,132.04,web
9588,784,87.49,app
9589,1700,167.59,app
9590,316,121.15,web
9591,960,90.78,app
9592,3860,14.05,web
9593,729,133.24,app
9594,1694,104.56,app
9595,1128,82.54,web
9596,3101,16.97,web
9597,3199,269.35,web
9598,2619,171.8,web
9599,928,41.02,web
9600,2896,51.01,app
9601,2205,190.58,app
9602,1388,20.45,pos
9603,3365,32.62,pos
9604,874,63.18,web
9605,2031,119.86,web
9606,1958,50.84,app
9607,2472,80.16,web
9608,2352,176.16,web
9609,1426,30.0,pos
9610,3007,74.07,pos
9611,2410,41.74,web
9612,2558,22.08,web
9613,2486,178.1,pos
9614,2030,50.23,pos
9615,2538,96.9,pos
9616,3832,63.21,app
9617,3622,45.88,app
9618,1382,2.47,app
9619,2385,102.24,web
9620,384,54.34,app
9621,2590,32.14,web
9622,3936,38.01,web
9623,881,49.89,web
9624,2735,35.21,web
9625,746,292.5,pos
9626,2565,162.92,web
9627,634,95.39,web
9628,430,124.65,app
9629,920,128.39,pos
9630,3137,110.79,app
9631,3979,108.57,pos
9632,2351,132.26,web
9633,1611,55.06,web
9634,2178,21.47,pos
9635,3449,43.57,pos
9636,2242,49.22,web
9637,598,106.13,pos
9638,1165,66.9,app
9639,2640,61.77,web
9640,1269,139.84,app
9641,1814,59.03,web
9642,2287,89.15,app
9643,3002,50.77,web
9644,1157,93.01,app
9645,3168,35.23,web
9646,3329,107.55,pos
9647,1198,196.1,pos
9648,3051,127.21,pos
9649,1018,119.85,web
9650,60,129.28,web
9651,1400,217.68,web
9652,714,170.41,app
9653,2253,16.19,web
9654,3794,150.79,app
9655,1679,22.67,web
9656,163,59.41,web
9657,2836,30.25,pos
9658,3275,59.94,app
9659,120,137.2,web
9660,2389,28.33,web
9661,3496,103.74,web
9662,3661,94.47,web
9663,2943,117.82,web
9664,1923,31.79,web
9665,3446,18.14,web
9666,422,192.83,web
9667,2459,64.58,web
9668,1907,59.78,web
9669,913,32.44,web
9670,3018,47.36,pos
9671,2264,76.65,app
9672,654,40.86,app
9673,195,181.61,app
9674,1197,232.56,web
9675,1412,65.55,app
9676,1210,68.74,web
9677,3915,87.26,web
9678,3573,40.76,web
9679,2759,50.6,app
9680,1293,51.34,pos
9681,2261,51.64,web
9682,97,26.62,web
9683,1762,222.75,app
9684,3546,31.23,web
9685,8,59.58,web
9686,3881,92.67,web
9687,2595,261.82,app
9688,2941,32.47,pos
9689,404,77.11,web
9690,498,89.44,web
9691,2932,243.95,web
9692,2392,23.44,web
9693,596,101.81,web
9694,3586,95.4,web
9695,1589,73.07,web
9696,3115,129.61,web
9697,1180,11.02,app
9698,3460,113.99,web
9699,719,78.57,web
9700,1520,154.47,web
9701,3327,49.49,web
9702,3968,14.31,pos
9703,2337,32.21,web
9704,448,56.2,app
9705,2327,108.97,web
9706,2045,59.48,app
9707,1903,112.33,app
9708,3657,82.07,app
9709,2271,120.42,web
9710,3288,36.71,web
9711,2288,101.77,web
9712,1999,16.26,app
9713,437,176.44,app
9714,2132,181.33,app
9715,483,133.59,web
9716,2253,131.99,web
9717,462,74.59,app
9718,2411,53.81,app
9719,2823,18.71,pos
9720,305,41.02,web
9721,1517,111.03,web
9722,2360,189.39,web
9723,1057,41.4,app
9724,2702,70.1,web
9725,1559,15.75,pos
9726,2954,107.59,app
9727,2227,104.26,web
9728,805,60.88,app
9729,2260,183.72,pos
9730,1791,215.13,web
9731,611,103.52,web
9732,1965,47.83,app
9733,3584,36.74,app
9734,2833,69.97,web
9735,1035,85.49,web
9736,1392,68.18,app
9737,2915,45.2,app
9738,3526,23.14,app
9739,2724,189.41,web
9740,2152,22.2,pos
9741,1661,133.3,app
9742,2126,62.15,web
9743,3717,94.08,web
9744,120,21.53,web
9745,1713,51.7,app
9746,3276,115.56,web
9747,2383,27.43,web
9748,1699,41.84,pos
9749,1965,31.97,app
9750,622,180.75,web
9751,1908,39.36,web
9752,793,39.45,web
9753,1824,33.38,web
9754,2814,85.41,web
9755,817,113.01,pos
9756,2223,87.0,web
9757,3093,112.25,pos
9758,3718,252.06,web
9759,3667,57.99,app
9760,889,67.85,web
9761,2829,341.05,web
9762,3564,132.39,web
9763,1123,35.38,web
9764,1213,239.67,web
9765,535,175.08,app
9766,3205,69.2,web
9767,3508,36.01,app
9768,365,41.38,web
9769,1930,106.45,web
9770,2690,129.84,app
9771,3509,74.56,app
9772,2157,31.49,web
9773,3702,85.96,app
9774,1235,46.47,app
9775,2995,45.08,web
9776,3556,84.5,app
9777,2645,151.69,web
9778,1750,47.68,web
9779,1088,134.9,web
9780,3826,25.31,app
9781,1582,156.15,web
9782,1102,35.9,web
9783,2895,129.75,web
9784,164,55.73,app
9785,1476,34.04,web
9786,2900,53.81,pos
9787,582,47.26,web
9788,1265,177.43,app
9789,330,112.76,web
9790,2068,35.64,app
9791,383,75.12,app
9792,759,69.61,app
9793,1420,35.22,web
9794,3135,58.8,web
9795,516,104.71,web
9796,1833,68.55,app
9797,1460,79.43,web
9798,2004,78.72,web
9799,1275,123.4,web
9800,3217,140.85,pos
9801,1397,50.07,web
9802,3886,63.91,web
9803,3787,104.05,web
9804,378,47.83,web
9805,3758,47.17,web
9806,933,30.47,pos
9807,1751,198.27,web
9808,3500,167.02,pos
9809,1499,118.56,web
9810,2366,202.11,web
9811,1677,46.44,web
9812,2761,16.8,web
9813,3086,77.43,app
9814,2175,17.96,web
9815,2537,54.22,web
9816,1245,27.51,app
9817,1965,32.55,web
9818,2911,65.06,web
9819,607,23.69,web
9820,2767,23.86,app
9821,790,62.46,app
9822,2669,12.42,web
9823,1439,93.79,web
9824,1748,59.37,web
9825,3328,75.65,web
9826,1237,32.09,web
9827,3403,175.09,pos
9828,2543,173.56,pos
9829,589,231.84,web
9830,2705,137.88,app
9831,3151,25.72,app
9832,3598,125.27,app
9833,2910,45.71,web
9834,755,116.65,app
9835,3552,33.0,app
9836,2909,67.33,pos
9837,1024,76.72,app
9838,1089,29.48,app
9839,1151,92.23,pos
9840,1790,47.38,app
9841,105,92.36,web
9842,1345,70.0,app
9843,1439,69.39,web
9844,3757,195.22,app
9845,2229,43.14,pos
9846,1214,135.02,web
9847,924,106.48,web
9848,1089,217.68,app
9849,1914,56.85,web
9850,1519,34.76,web
9851,530,67.43,web
9852,1129,204.79,pos
9853,3931,115.45,web
9854,2579,58.17,app
9855,1323,157.29,web
9856,3662,128.02,pos
9857,979,183.91,web
9858,3009,174.53,web
9859,2524,61.12,pos
9860,3516,85.19,app
9861,1656,56.19,app
9862,602,108.24,app
9863,1706,105.17,app
9864,1603,52.05,app
9865,3463,143.91,app
9866,891,44.32,app
9867,3895,79.7,web
9868,3175,148.52,app
9869,2535,77.96,app
9870,1171,72.99,web
9871,1263,70.97,app
9872,835,188.51,app
9873,736,11.47,web
9874,1940,19.69,web
9875,2300,139.47,web
9876,3223,69.43,pos
9877,2751,184.75,web
9878,296,129.84,app
9879,3957,117.78,app
9880,1310,92.25,web
9881,911,23.51,app
9882,1365,77.44,web
9883,231,29.89,web
9884,649,8.1,app
9885,532,184.92,pos
9886,1083,51.89,web
9887,2998,91.15,web
9888,1509,21.43,web
9889,2863,19.41,app
9890,3777,144.49,web
9891,3805,136.78,app
9892,3254,37.46,pos
9893,2995,131.42,web
9894,2267,96.38,pos
9895,182,36.76,web
9896,3620,48.79,web
9897,1572,117.78,web
9898,2153,58.28,app
9899,1766,8.78,app
9900,1843,14.65,web
9901,3340,91.08,web
9902,3418,8.75,pos
9903,575,45.99,app
9904,3608,17.75,web
9905,3001,82.11,app
9906,2221,46.95,web
9907,461,181.25,web
9908,745,4.18,web
9909,3477,162.05,web
9910,2290,43.88,web
9911,1210,122.17,pos
9912,265,124.35,web
9913,68,59.15,app
9914,3983,66.23,app
9915,3770,95.78,app
9916,1625,146.55,web
9917,2490,47.15,web
9918,2595,23.52,web
9919,197,8.73,web
9920,1121,69.27,web
9921,1824,20.58,web
9922,1988,56.72,app
9923,853,75.37,web
9924,3787,10.39,web
9925,3823,225.22,app
9926,3419,192.97,app
9927,3154,113.31,web
9928,2482,20.05,pos
9929,136,113.91,web
9930,3878,93.95,web
9931,1004,62.48,pos
9932,1878,25.85,pos
9933,1764,43.54,web
9934,2700,15.37,app
9935,3891,64.7,web
9936,2217,39.03,app
9937,385,44.54,app
9938,2220,29.85,app
9939,2998,29.45,pos
9940,1040,45.03,web
9941,2392,57.75,web
9942,64,81.13,pos
9943,3886,159.9,app
9944,838,70.82,pos
9945,3522,48.74,web
9946,1672,191.82,web
9947,1123,49.75,web
9948,626,37.95,web
9949,3387,31.41,pos
9950,3135,37.32,pos
9951,2630,26.04,pos
9952,3580,23.48,app
9953,3335,90.3,pos
9954,1658,23.8,web
9955,1009,62.55,app
9956,3135,76.78,web
9957,463,29.95,app
9958,3350,216.78,web
9959,3094,162.39,app
9960,2218,80.84,web
9961,2103,30.18,web
9962,3691,121.18,web
9963,652,62.26,web
9964,3545,67.46,web
9965,1871,173.12,app
9966,371,99.75,web
9967,3638,83.52,web
9968,2276,140.52,app
9969,1589,57.09,web
9970,3722,117.21,web
9971,3583,38.84,web
9972,2978,95.86,app
9973,885,56.0,app
9974,806,48.2,web
9975,3222,63.0,app
9976,2549,68.25,web
9977,1790,96.5,app
9978,1586,95.7,app
9979,906,76.27,pos
9980,1054,5.42,web
9981,3021,81.05,web
9982,3010,83.81,app
9983,2730,30.5,web
9984,660,26.21,app
9985,3795,145.04,web
9986,2873,82.26,web
9987,2311,27.4,web
9988,1689,8.91,web
9989,3955,35.32,web
9990,1974,104.2,web
9991,991,44.97,pos
9992,915,158.03,web
9993,288,49.7,web
9994,1722,59.33,web
9995,283,70.93,web
9996,3960,29.15,app
9997,2989,81.94,web
9998,2603,53.67,web
9999,2756,70.57,app
10000,3539,163.77,web
10001,3556,57.97,app
10002,3464,20.14,web
10003,996,52.1,web
10004,2862,31.04,web
10005,1957,116.66,app
10006,472,134.35,web
10007,1110,50.64,app
10008,2968,46.95,app
10009,1618,23.0,web
10010,1812,66.48,web
10011,536,59.03,web
10012,3180,96.53,pos
10013,2107,178.83,web
10014,2140,40.69,app
10015,3627,151.65,web
10016,427,37.75,web
10017,1692,215.42,app
10018,1807,32.46,web
10019,3100,140.1,app
10020,548,96.64,app
10021,36,98.08,web
10022,3115,28.08,web
10023,2421,56.2,app
10024,1848,113.73,web
10025,1055,180.9,pos
10026,3648,28.01,web
10027,3663,165.32,web
10028,596,260.4,web
10029,1059,133.94,pos
10030,1547,50.01,pos
10031,2565,105.48,app
10032,650,8.86,web
10033,1379,40.97,app
10034,334,152.34,app
10035,107,208.14,web
10036,809,160.1,app
10037,379,42.08,app
10038,119,53.02,app
10039,1302,80.46,app
10040,854,131.36,web
10041,1677,47.61,pos
10042,2289,133.19,app
10043,3938,34.66,web
10044,1775,101.84,app
10045,3598,105.52,web
10046,104,243.83,web
10047,641,296.11,web
10048,689,47.66,web
10049,3114,206.36,app
10050,137,32.68,pos
10051,1542,23.85,web
10052,2816,58.95,app
10053,962,158.74,app
10054,1097,16.73,app
10055,1863,31.29,web
10056,3326,113.44,web
10057,1168,49.06,web
10058,1555,58.68,app
10059,3612,48.05,app
10060,2697,52.81,web
10061,1379,79.36,app
10062,2725,61.19,app
10063,1375,322.48,web
10064,3186,2.35,pos
10065,362,182.76,web
10066,2282,11.43,web
10067,2810,40.92,pos
10068,1398,74.04,app
10069,1815,115.14,web
10070,292,83.77,web
10071,721,22.43,web
10072,194,169.54,web
10073,3457,92.26,web
10074,2034,9.19,pos
10075,630,148.53,web
10076,3403,12.47,web
10077,1435,69.36,web
10078,984,79.8,app
10079,3374,10.56,web
10080,3361,104.82,web
10081,3808,27.54,app
10082,1403,121.16,pos
10083,2970,89.2,app
10084,3885,180.43,app
10085,2364,22.24,app
10086,3399,88.88,web
10087,3578,53.81,pos
10088,373,147.11,web
10089,3350,249.27,pos
10090,2643,74.66,app
10091,2536,29.05,web
10092,3627,61.14,app
10093,3914,122.84,app
10094,1260,219.72,web
10095,1519,156.28,web
10096,2067,103.84,web
10097,167,90.47,app
10098,3233,87.81,web
10099,289,265.67,app
10100,2230,107.08,pos
10101,3811,39.15,app
10102,3127,84.24,web
10103,1765,101.05,app
10104,558,5.44,app
10105,1144,27.93,app
10106,3697,93.6,web
10107,1135,179.19,app
10108,497,78.07,app
10109,2456,18.68,web
10110,1244,60.59,app
10111,451,64.44,app
10112,2756,21.61,web
10113,2661,42.97,app
10114,1381,127.04,web
10115,2333,56.93,pos
10116,3698,118.4,app
10117,1336,44.33,app
10118,1281,86.68,web
10119,3337,152.63,app
10120,1094,128.46,app
10121,2149,46.01,app
10122,3231,155.91,app
10123,2049,86.91,app
10124,2711,47.96,web
10125,2936,22.2,pos
10126,1149,157.67,web
10127,1296,24.4,app
10128,248,157.72,web
10129,1326,50.3,app
10130,1654,70.99,app
10131,673,55.19,web
10132,1399,138.9,web
10133,3800,104.22,web
10134,3529,12.22,web
10135,2322,136.7,web
10136,3621,43.78,app
10137,1235,25.43,pos
10138,2169,114.67,pos
10139,2684,62.85,web
10140,3867,47.58,web
10141,1477,58.86,web
10142,1301,21.33,web
10143,2034,80.13,web
10144,2465,214.91,web
10145,1530,36.16,web
10146,1181,51.19,pos
10147,483,156.15,app
10148,202,52.12,app
10149,353,79.94,web
10150,388,32.35,pos
10151,1588,294.47,web
10152,58,121.95,web
10153,3211,100.46,web
10154,379,29.86,pos
10155,3965,15.24,web
10156,3983,29.41,web
10157,3816,96.94,app
10158,347,60.13,app
10159,410,135.79,web
10160,3503,72.43,app
10161,3681,76.26,app
10162,3594,54.72,app
10163,3697,29.38,pos
10164,2113,98.86,web
10165,1291,141.97,app
10166,2072,78.66,web
10167,767,224.08,web
10168,2784,43.56,web
10169,3789,31.36,web
10170,994,216.54,web
10171,2252,49.97,web
10172,1149,17.68,pos
10173,1475,80.83,web
10174,44,11.57,web
10175,171,93.59,app
10176,686,298.3,app
10177,767,220.58,app
10178,2201,149.57,web
10179,1628,22.12,app
10180,1227,98.1,app
10181,2075,115.92,app
10182,3321,281.87,app
10183,972,229.32,app
10184,3239,204.22,pos
10185,1497,67.57,web
10186,1588,196.85,pos
10187,3030,64.11,web
10188,2859,50.77,web
10189,3270,115.22,pos
10190,3296,56.57,web
10191,3289,64.01,pos
10192,3123,131.83,web
10193,2242,8.85,web
10194,3785,78.11,app
10195,1698,20.95,web
10196,843,7.4,web
10197,542,146.43,app
10198,2394,65.82,app
10199,1571,136.38,web
10200,1869,84.13,web
10201,1065,89.79,pos
10202,14,217.85,app
10203,3845,42.13,web
10204,2870,7.9,app
10205,787,28.38,web
10206,351,67.66,web
10207,463,109.11,web
10208,739,69.28,web
10209,2522,117.14,app
10210,2997,29.8,web
10211,1060,178.88,web
10212,3726,114.0,web
10213,2170,114.39,pos
10214,2907,216.06,app
10215,3527,89.49,web
10216,3533,87.25,web
10217,2953,176.25,web
10218,2055,75.86,app
10219,204,37.16,app
10220,1947,94.7,pos
10221,1752,8.93,web
10222,1138,90.01,web
10223,1484,42.04,app
10224,276,14.37,web
10225,2722,109.89,web
10226,673,141.8,web
10227,3779,52.52,app
10228,893,48.14,app
10229,1642,231.93,web
10230,3493,176.3,web
10231,3820,22.91,app
10232,10,58.42,pos
10233,2953,42.81,app
10234,1689,119.1,app
10235,2620,51.62,web
10236,3886,12.8,app
10237,3770,59.57,web
10238,3627,160.09,pos
10239,1721,44.23,web
10240,445,79.63,pos
10241,349,106.48,app
10242,2976,131.89,web
10243,1658,110.58,web
10244,3488,29.6,web
10245,2036,149.22,web
10246,751,195.01,pos
10247,2237,96.36,web
10248,1007,125.28,app
10249,2125,138.84,app
10250,2734,76.15,pos
10251,3080,37.96,pos
10252,3030,112.03,web
10253,3179,77.56,app
10254,3502,42.91,pos
10255,2072,122.63,pos
10256,1592,147.95,app
10257,3295,41.96,web
10258,192,22.72,web
10259,2534,49.96,pos
10260,3906,52.18,web
10261,1788,113.87,web
10262,1035,182.86,web
10263,3173,36.93,web
10264,3080,29.63,web
10265,1529,43.33,web
10266,3677,222.18,web
10267,2145,129.62,app
10268,2165,287.25,web
10269,2017,31.05,app
10270,2094,98.59,web
10271,2928,39.11,app
10272,962,115.84,app
10273,1824,100.97,web
10274,244,11.03,web
10275,3519,52.24,web
10276,443,80.94,web
10277,1910,47.3,pos
10278,2894,155.63,app
10279,1859,164.08,app
10280,796,13.29,web
10281,344,74.78,app
10282,1982,37.22,app
10283,224,75.69,pos
10284,2074,87.56,web
10285,1231,177.0,web
10286,3707,32.55,web
10287,1266,28.34,app
10288,2162,107.66,web
10289,2562,254.4,pos
10290,2462,15.69,web
10291,1090,124.21,web
10292,3245,144.82,app
10293,576,104.53,app
10294,1205,62.42,web
10295,1157,106.67,web
10296,2750,54.93,app
10297,1824,99.14,web
10298,393,31.68,app
10299,2982,83.5,web
10300,284,68.34,web
10301,873,28.63,web
10302,3876,144.28,web
10303,3933,26.94,web
10304,1264,88.15,app
10305,1315,77.25,app
10306,1832,46.0,pos
10307,2890,116.77,pos
10308,611,171.62,app
10309,3243,44.79,app
10310,1216,32.83,web
10311,3604,117.91,app
10312,3607,128.7,web
10313,28,22.67,pos
10314,3729,180.95,pos
10315,262,116.9,web
10316,2496,78.51,app
10317,3577,98.84,web
10318,815,53.13,web
10319,69,30.61,app
10320,3823,264.12,web
10321,1560,130.93,app
10322,3130,54.08,pos
10323,2011,36.62,web
10324,394,22.83,web
10325,1797,46.74,app
10326,2733,172.07,app
10327,912,73.04,app
10328,1654,46.47,web
10329,2005,92.23,app
10330,142,136.43,app
10331,2253,152.0,app
10332,989,122.98,web
10333,3830,18.22,web
10334,2188,6.04,pos
10335,2378,152.18,app
10336,2295,7.75,app
10337,3018,286.22,pos
10338,3860,116.39,web
10339,1918,79.62,pos
10340,1867,98.57,app
10341,3015,54.44,web
10342,1381,126.13,pos
10343,1283,11.55,pos
10344,3550,10.5,app
10345,3934,55.87,web
10346,2044,114.72,web
10347,3396,11.59,pos
10348,2181,195.58,app
10349,2631,81.0,web
10350,785,112.8,pos
10351,106,188.67,pos
10352,3137,41.53,app
10353,2125,42.94,pos
10354,3126,78.96,app
10355,2356,40.87,web
10356,2229,106.37,web
10357,146,177.21,pos
10358,1483,105.58,app
10359,3645,87.2,pos
10360,2311,66.02,web
10361,3096,71.97,app
10362,3289,63.71,app
10363,2190,79.23,pos
10364,2708,80.29,web
10365,3550,115.27,web
10366,3582,113.18,web
10367,518,33.53,pos
10368,1737,66.49,app
10369,3772,24.09,web
10370,2612,19.79,pos
10371,687,138.59,web
10372,2286,193.12,web
10373,152,88.8,web
10374,2613,183.8,web
10375,711,261.83,web
10376,1977,10.56,app
10377,2600,124.57,app
10378,2226,36.92,web
10379,2518,31.26,web
10380,1650,32.36,app
10381,331,39.13,app
10382,2138,187.79,web
10383,406,68.3,app
10384,1105,84.94,app
10385,2911,87.54,web
10386,3602,24.79,web
10387,1451,141.67,web
10388,1312,46.91,web
10389,1803,54.18,web
10390,3489,229.68,app
10391,3804,6.36,pos
10392,3295,28.88,web
10393,2278,96.61,app
10394,2841,54.74,web
10395,103,110.58,web
10396,2468,37.64,web
10397,151,260.42,web
10398,3196,115.89,web
10399,3231,56.95,app
10400,2953,165.22,web
10401,925,221.97,web
10402,2152,169.08,pos
10403,2469,24.86,web
10404,121,63.05,web
10405,2043,73.5,pos
10406,1814,105.21,pos
10407,1068,180.6,web
10408,1331,42.37,web
10409,2317,74.62,pos
10410,3895,73.56,web
10411,1197,182.77,web
10412,1426,110.32,app
10413,201,13.73,app
10414,2673,8.12,app
10415,1961,135.68,web
10416,1056,61.32,app
10417,3646,142.87,web
10418,3871,128.97,web
10419,3438,172.72,app
10420,3901,95.41,pos
10421,1073,154.66,pos
10422,2276,59.43,app
10423,3428,71.27,pos
10424,3977,67.63,web
10425,1352,123.26,app
10426,1558,177.21,web
10427,2994,82.64,app
10428,91,54.35,web
10429,1272,86.47,app
10430,3711,99.66,web
10431,608,76.59,app
10432,1037,15.51,app
10433,3946,134.86,pos
10434,2216,58.23,web
10435,2357,59.55,pos
10436,3695,101.2,pos
10437,2418,60.22,app
10438,957,61.75,web
10439,2867,134.25,pos
10440,2139,60.24,pos
10441,2484,25.21,app
10442,2191,28.88,app
10443,1267,133.51,app
10444,2194,202.72,web
10445,3967,92.6,web
10446,2484,220.12,app
10447,2839,60.89,pos
10448,1705,287.13,web
10449,385,176.11,web
10450,1811,61.92,web
10451,547,37.74,app
10452,2724,206.38,web
10453,3771,207.9,app
10454,3769,74.46,web
10455,2409,73.54,pos
10456,3674,141.28,web
10457,1416,102.26,web
10458,1405,68.15,pos
10459,2710,187.72,app
10460,1212,18.94,pos
10461,2784,11.39,web
10462,2040,81.09,web
10463,2543,20.07,web
10464,3240,20.29,pos
10465,369,104.38,app
10466,2994,6.76,pos
10467,3313,68.32,app
10468,538,122.1,app
10469,3353,84.0,web
10470,3784,56.02,web
10471,2168,59.61,web
10472,1721,32.46,app
10473,3608,24.23,web
10474,1080,140.06,web
10475,3784,70.12,app
10476,2424,144.15,web
10477,3505,60.37,pos
10478,1524,183.03,web
10479,1174,25.47,web
10480,2980,111.41,web
